201603	2928259.6000000024
201602	1.572769239999998E7
201601	1.4985408000000045E7
201512	1.415140680000001E7
201511	1.4794046400000053E7
201510	1.5177576000000063E7
201509	1.3315671999999963E7
201508	1.3955751199999973E7
201507	1.5498462800000003E7
201506	1.4828923600000082E7
201505	1.4638622399999946E7
201504	1.4608032799999934E7
201503	1.4272733199999914E7
201502	1.203222840000001E7
201501	1.1768108800000075E7
201412	1.1344011600000028E7
201411	1.1460845599999992E7
201410	1.1624076800000034E7
201409	1.100717920000004E7
201408	1.1653287999999985E7
201407	1.2789456400000025E7
201406	1.1678861600000016E7
201405	1.2276397200000027E7
201404	1.5069940399999993E7
201403	1.6493044800000044E7
201402	1.4578467200000022E7
201401	1.5470131600000044E7
201312	1.3551293599999994E7
201311	1.621372799999997E7
201310	1.6034230799999978E7
201309	1.3889593199999977E7
201308	1.4099692800000012E7
201307	1.5205253599999947E7
201306	1.4515684000000002E7
201305	1.493208920000001E7
201304	1.5219851600000016E7
201303	1.5209408000000019E7
201302	1.3732070400000004E7
201301	1.373078560000002E7
201212	1.2404901200000014E7
201211	1.347300319999996E7
201210	1.3562532E7
201209	1.2247935599999972E7
201208	1.3949252800000058E7
201207	1.451027479999998E7
201206	1.3446272400000008E7
201205	1.3616202400000026E7
201204	1.2412673599999992E7
201203	1.4047981200000022E7
201202	1.2203147599999951E7
201201	1.2353108000000032E7
201112	1.02207672E7
201111	1.1754983600000039E7
201110	1.044627479999999E7
201109	1.0709896400000006E7
201108	1.1987573199999982E7
201107	1.1906792400000041E7
201106	1.1566091999999963E7
201105	1.2317081999999968E7
201104	1.13354108E7
201103	1.3328288399999985E7
201102	1.207128919999999E7
201101	1.2508157199999992E7
201012	1.0236007199999988E7
201011	1.0174002800000008E7
201010	1.0916561199999988E7
201009	9402535.599999996
201008	1.118751479999999E7
201007	1.2193905600000016E7
201006	9234334.400000025
201005	9431060.80000001
201004	9699514.000000024
201003	9904206.799999986
201002	8837288.399999999
201001	9417983.599999987
200912	7849731.600000016
200911	8776905.199999997
200910	8761592.799999984
200909	7740611.5999999875
200908	7546246.8
200907	8792299.19999999
200906	9960659.199999996
200905	8244964.400000012
200904	8288357.999999999
200903	9077114.399999997
200902	8594775.600000001
200901	1.1159902E7
200812	7673568.400000004
200811	7940766.399999995
200810	1.0324049600000007E7
200809	1.78734076E7
200808	3642727.6000000015
