201603	2118073.6
201602	1.1557574800000003E7
201601	1.109406119999999E7
201512	1.1012854400000017E7
201511	1.1007134800000058E7
201510	1.1552897200000046E7
201509	1.1427655200000003E7
201508	1.1739718400000028E7
201507	1.2965704400000004E7
201506	1.2652761199999942E7
201505	1.2709382800000055E7
201504	1.198276399999998E7
201503	1.164505639999998E7
201502	9870538.399999963
201501	9973041.600000001
201412	9370647.600000026
201411	1.0121127600000026E7
201410	1.053123239999998E7
201409	1.0381247200000023E7
201408	1.0825513199999923E7
201407	1.1817834799999997E7
201406	1.05553028E7
201405	1.2397832400000013E7
201404	1.4127724399999948E7
201403	1.601473280000001E7
201402	1.4718657200000025E7
201401	1.6590221600000022E7
201312	1.4532179600000069E7
201311	1.4838758400000006E7
201310	1.7017751600000005E7
201309	1.7096786000000026E7
201308	1.6284597600000009E7
201307	1.5393620799999978E7
201306	1.3355167599999998E7
201305	1.378367719999996E7
201304	1.4705929199999982E7
201303	1.5340366800000021E7
201302	1.2403694400000013E7
201301	1.3589921199999943E7
201212	1.1709517600000003E7
201211	1.1345596800000027E7
201210	1.1501921999999987E7
201209	1.1702042400000041E7
201208	1.3627422399999987E7
201207	1.2829117200000003E7
201206	1.2548501999999963E7
201205	1.3995637600000042E7
201204	1.1884558400000028E7
201203	1.3443565999999957E7
201202	1.2075054399999984E7
201201	1.3032101200000003E7
201112	1.1042479200000005E7
201111	1.0842323199999992E7
201110	9725910.400000004
201109	1.0104004399999993E7
201108	1.2256124400000025E7
201107	1.1613512399999974E7
201106	1.162698159999998E7
201105	1.1884519999999996E7
201104	1.242573839999995E7
201103	1.4722148799999995E7
201102	1.122833959999999E7
201101	1.152128439999997E7
201012	9732679.199999992
201011	9119869.60000001
201010	6653055.600000012
201009	7191482.800000001
201008	8048361.200000001
201007	7194676.399999999
201006	7550958.000000002
201005	8077814.000000002
201004	7538636.4
201003	5936573.599999999
201002	5988807.600000002
201001	7022637.199999995
200912	6702982.399999991
200911	6039587.200000009
200910	6179474.800000014
200909	5315933.999999996
200908	7222991.200000006
200907	7436709.999999988
200906	7963524.800000004
200905	6422241.200000006
200904	5951661.200000003
200903	4817455.600000001
200902	5371549.6
200901	6474272.800000004
200812	5917341.600000004
200811	6406311.599999998
200810	6652403.2
200809	1.0270024399999997E7
200808	2189526.4
200807	42464.8
