201603	1419155.199999998
201602	7540885.600000002
201601	7289959.99999999
201512	8066659.200000005
201511	8609566.400000012
201510	8705519.999999978
201509	7215975.200000004
201508	7546747.60000003
201507	8565087.200000023
201506	8248843.6000000285
201505	8880479.599999998
201504	9187228.799999975
201503	8891342.399999984
201502	7649096.799999999
201501	7519053.599999986
201412	7469537.200000002
201411	7974057.200000006
201410	8550312.399999995
201409	8055115.200000004
201408	7834839.199999982
201407	8385230.399999992
201406	7855123.199999992
201405	9070552.399999995
201404	1.1004400000000007E7
201403	1.2149910399999956E7
201402	1.0747294399999982E7
201401	1.1407364399999984E7
201312	1.068205199999998E7
201311	1.212687679999999E7
201310	1.2786560800000008E7
201309	1.0827838800000018E7
201308	1.0589804799999993E7
201307	1.1285706800000008E7
201306	1.0928347999999963E7
201305	1.2075446000000024E7
201304	1.2880277199999996E7
201303	1.323562E7
201302	1.1277085600000003E7
201301	1.2028733600000022E7
201212	1.1184024799999991E7
201211	1.2461035599999981E7
201210	1.2568769600000018E7
201209	1.0259979200000037E7
201208	1.1171835200000009E7
201207	1.1400112800000018E7
201206	1.3288360400000012E7
201205	1.135621759999999E7
201204	1.2086380000000015E7
201203	1.1611590000000015E7
201202	1.2127636399999995E7
201201	1.1452845200000029E7
201112	1.0937839200000018E7
201111	1.0949997999999978E7
201110	1.105327439999999E7
201109	9958498.399999995
201108	1.068365560000001E7
201107	1.0076100800000004E7
201106	1.1419507999999983E7
201105	1.1138769999999989E7
201104	1.2304345599999962E7
201103	1.2086805599999994E7
201102	1.0614799600000003E7
201101	1.1898854400000008E7
201012	9986006.799999997
201011	1.1345305600000003E7
201010	8667842.799999991
201009	8115612.799999979
201008	8505696.000000011
201007	8133366.000000015
201006	8934103.199999986
201005	8384322.000000019
201004	9185583.599999994
201003	9595566.400000017
201002	9365016.800000006
201001	8072531.599999995
200912	6548868.399999995
200911	6562818.40000001
200910	8142933.199999991
200909	6673667.199999993
200908	5905503.200000003
200907	7185758.800000008
200906	7548352.399999996
200905	6941406.399999998
200904	5839003.600000005
200903	7440090.800000004
200902	5843530.400000001
200901	6329039.200000007
200812	7192828.800000009
200811	6827535.200000003
200810	9900115.599999992
200809	1.3819726799999993E7
200808	3559673.599999998
