92	2634.866002916168
91	12483.03992214993
90	9074.620290978182
89	7832.63612363035
88	5312.881813005354
87	6965.8607720446935
86	8103.02833246576
85	7140.042664729382
84	6398.717540347296
83	9758.123947916672
82	10924.507608787324
81	10618.539264621393
80	8114.578830086335
79	8644.823344488881
78	8393.111130959525
77	9381.071278413354
76	8411.516634227579
75	12890.844207469008
74	11585.46959629887
73	14766.110854173761
72	13269.231334412218
71	13477.477988872944
70	10904.706587639212
69	11134.17178115125
68	13644.318036003995
67	13464.373026601656
66	13074.657602918534
65	15603.951028245665
64	14765.00650356024
63	18284.534812004575
62	18968.540343811637
61	22238.104351000893
60	21957.446831883255
59	21480.15229203638
58	17504.18930212088
57	17556.439381730062
56	18078.899900877932
55	19087.60985826271
54	17952.793611023277
53	18603.650864298328
52	17513.419909336782
51	21104.68386113472
50	20032.39729362665
49	22832.42717677492
48	22208.770365332446
47	23301.189869162652
46	21459.57179210859
45	21744.23571732968
44	22356.080946450096
43	20226.021080555245
42	23593.506800653846
41	21061.144408179942
40	20085.881872104048
39	23510.191644677012
38	22683.755177578125
37	26691.986079003975
36	27084.26994030156
35	23516.13452314083
34	20966.50637547181
33	23860.45607718801
32	25586.24614421792
31	25980.370394909445
30	28709.671266158766
29	24663.049051306134
28	20872.87957318763
27	21998.06097562812
26	19031.964381158276
25	21215.967516812783
24	17497.806130813544
23	14206.398711048132
22	13699.665700729873
21	15713.413525800452
20	12849.93552105392
19	13334.749989657028
18	14446.1002560747
17	13086.031716952522
16	12098.775923986006
15	12627.912204016136
14	11824.92614409148
13	13761.412478642062
12	13229.095421438706
11	12307.87315930496
10	11603.46690854859
9	11844.169142473644
8	11200.047348144242
7	11040.315589815466
6	11492.987712049273
5	10422.880168361371
4	11348.03344715688
3	16159.86781026986
2	41086.045789194446
1	26981.350000000024
