201603	3043735.200000003
201602	1.7348067599999875E7
201601	1.6643085200000063E7
201512	1.611014680000006E7
201511	1.5772784800000027E7
201510	1.6194401599999994E7
201509	1.601774759999997E7
201508	1.6844909999999944E7
201507	1.876787760000004E7
201506	1.7517986400000017E7
201505	1.778644080000005E7
201504	1.8126929600000072E7
201503	1.731750760000001E7
201502	1.4958824799999926E7
201501	1.4794517599999998E7
201412	1.3919686800000083E7
201411	1.4377721600000063E7
201410	1.5091594400000038E7
201409	1.4970253199999962E7
201408	1.4801861199999964E7
201407	1.6246104000000073E7
201406	1.481498320000005E7
201405	1.713698800000004E7
201404	2.158162200000006E7
201403	2.267312159999996E7
201402	2.126686959999997E7
201401	2.2126876799999945E7
201312	1.968764319999998E7
201311	2.0414002799999986E7
201310	2.2450951199999996E7
201309	2.1068821599999998E7
201308	2.098057959999993E7
201307	2.0858297600000065E7
201306	1.954840680000004E7
201305	1.985090080000002E7
201304	2.108327959999997E7
201303	2.3141067200000085E7
201302	2.0177089599999994E7
201301	2.1032335599999957E7
201212	1.8583843200000066E7
201211	1.9955996399999946E7
201210	2.0297524400000073E7
201209	1.9035243200000018E7
201208	2.1160588799999952E7
201207	2.14151536E7
201206	1.945102199999996E7
201205	2.0930010799999904E7
201204	2.0675332399999972E7
201203	2.16898892E7
201202	1.9334847200000018E7
201201	1.8987063600000065E7
201112	1.7495300400000013E7
201111	1.801172279999999E7
201110	1.5811224800000012E7
201109	1.6164392799999982E7
201108	1.8283026400000073E7
201107	1.9056882399999954E7
201106	1.9689727999999993E7
201105	1.9881193199999943E7
201104	1.9380288400000013E7
201103	2.151433039999994E7
201102	1.6889819599999968E7
201101	1.7516692799999993E7
201012	1.6244967600000065E7
201011	1.4784934000000035E7
201010	1.1564643600000026E7
201009	1.4296712399999961E7
201008	1.4459885999999996E7
201007	1.256790319999998E7
201006	1.2221708400000008E7
201005	1.1907896400000019E7
201004	1.09889784E7
201003	1.2885476799999967E7
201002	1.223433319999998E7
201001	1.3182803999999972E7
200912	9601196.000000019
200911	8809588.400000008
200910	8815172.399999967
200909	9094446.0
200908	9040372.000000006
200907	8091806.000000013
200906	7642455.599999995
200905	6929664.800000002
200904	6068303.599999998
200903	5309169.99999999
200902	5232395.999999995
200901	4695690.000000003
200812	5085982.8000000045
200811	4121278.000000002
200810	6692504.799999997
200809	8166621.199999997
200808	2562570.0
